"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 08:00","2019","12","07","08:00","-9.9","","-11.3","","90","","27","","7","","24.1","","101.24","","","","-14","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 09:00","2019","12","07","09:00","-8.8","","-10.3","","89","","28","","8","","24.1","","101.31","","","","-13","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 10:00","2019","12","07","10:00","-6.5","","-9.8","","77","","30","","11","","24.1","","101.38","","","","-11","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 11:00","2019","12","07","11:00","-5.8","","-9.5","","76","","28","","13","","24.1","","101.40","","","","-11","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 12:00","2019","12","07","12:00","-5.2","","-8.8","","76","","27","","11","","24.1","","101.40","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 13:00","2019","12","07","13:00","-5.6","","-10.5","","69","","26","","14","","24.1","","101.40","","","","-11","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 14:00","2019","12","07","14:00","-5.8","","-10.2","","72","","29","","11","","24.1","","101.42","","","","-11","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 15:00","2019","12","07","15:00","-5.6","","-10.6","","68","","29","","18","","24.1","","101.50","","","","-12","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 16:00","2019","12","07","16:00","-6.5","","-11.3","","69","","27","","11","","24.1","","101.51","","","","-11","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 17:00","2019","12","07","17:00","-8.2","","-12.1","","74","","28","","9","","24.1","","101.55","","","","-13","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 18:00","2019","12","07","18:00","-9.2","","-12.6","","77","","25","","4","","24.1","","101.56","","","","-11","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 19:00","2019","12","07","19:00","-9.8","","-12.1","","83","","24","","7","","24.1","","101.58","","","","-14","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 20:00","2019","12","07","20:00","-11.2","","-13.0","","87","","11","","6","","24.1","","101.62","","","","-15","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 21:00","2019","12","07","21:00","-12.0","","-13.4","","90","","18","","6","","24.1","","101.61","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 22:00","2019","12","07","22:00","-10.9","","-12.1","","91","","18","","10","","24.1","","101.62","","","","-16","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-07 23:00","2019","12","07","23:00","-12.0","","-13.6","","88","","18","","10","","24.1","","101.61","","","","-18","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 00:00","2019","12","08","00:00","-11.8","","-13.9","","85","","19","","10","","24.1","","101.58","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 01:00","2019","12","08","01:00","-12.3","","-14.1","","87","","17","","9","","24.1","","101.57","","","","-18","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 02:00","2019","12","08","02:00","-12.6","","-14.2","","88","","17","","12","","24.1","","101.53","","","","-19","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 03:00","2019","12","08","03:00","-12.8","","-14.3","","88","","17","","10","","24.1","","101.47","","","","-19","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 04:00","2019","12","08","04:00","-12.3","","-13.9","","88","","16","","10","","24.1","","101.43","","","","-18","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 05:00","2019","12","08","05:00","-11.4","","-13.1","","88","","17","","8","","24.1","","101.37","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 06:00","2019","12","08","06:00","-11.1","","-12.8","","87","","12","","8","","24.1","","101.29","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 07:00","2019","12","08","07:00","-9.5","","-11.3","","87","","14","","8","","24.1","","101.23","","","","-14","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 08:00","2019","12","08","08:00","-7.9","","-9.8","","87","","15","","14","","24.1","","101.15","","","","-14","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 09:00","2019","12","08","09:00","-5.3","","-8.7","","77","","18","","18","","24.1","","101.15","","","","-12","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 10:00","2019","12","08","10:00","-4.8","","-8.6","","75","","18","","17","","24.1","","101.04","","","","-11","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 11:00","2019","12","08","11:00","-4.0","","-7.9","","74","","17","","18","","24.1","","100.93","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 12:00","2019","12","08","12:00","-2.8","","-7.5","","70","","16","","19","","24.1","","100.76","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 13:00","2019","12","08","13:00","-2.2","","-7.4","","67","","15","","15","","24.1","","100.59","","","","-7","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 14:00","2019","12","08","14:00","-1.8","","-7.1","","67","","15","","18","","24.1","","100.41","","","","-7","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 15:00","2019","12","08","15:00","-1.2","","-6.9","","65","","18","","16","","24.1","","100.35","","","","-6","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 16:00","2019","12","08","16:00","-0.8","","-6.4","","66","","16","","18","","24.1","","100.25","","","","-6","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 17:00","2019","12","08","17:00","0.1","","-5.8","","64","","18","","16","","24.1","","100.22","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 18:00","2019","12","08","18:00","0.9","","-5.3","","63","","18","","18","","24.1","","100.16","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 19:00","2019","12","08","19:00","0.9","","-4.9","","65","","18","","11","","24.1","","100.17","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 20:00","2019","12","08","20:00","2.4","","-3.2","","67","","19","","19","","24.1","","100.13","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 21:00","2019","12","08","21:00","3.1","","-2.5","","67","","20","","25","","24.1","","100.11","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 22:00","2019","12","08","22:00","3.1","","-2.1","","68","","20","","20","","24.1","","100.13","","","","","","Drizzle"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-08 23:00","2019","12","08","23:00","3.4","","-1.8","","69","","20","","23","","24.1","","100.15","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 00:00","2019","12","09","00:00","3.2","","-1.4","","72","","20","","19","","24.1","","100.15","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 01:00","2019","12","09","01:00","3.1","","-1.1","","74","","20","","18","","24.1","","100.13","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 02:00","2019","12","09","02:00","3.2","","-0.8","","75","","19","","21","","24.1","","100.13","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 03:00","2019","12","09","03:00","3.5","","-0.9","","73","","20","","20","","24.1","","100.13","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 04:00","2019","12","09","04:00","3.4","","-0.6","","75","","19","","17","","24.1","","100.11","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 05:00","2019","12","09","05:00","3.5","","-0.7","","74","","18","","17","","24.1","","100.09","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 06:00","2019","12","09","06:00","3.4","","-0.2","","77","","18","","11","","24.1","","100.07","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 07:00","2019","12","09","07:00","3.1","","-0.1","","80","","16","","9","","24.1","","100.05","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 08:00","2019","12","09","08:00","2.2","","0.9","","91","","15","","8","","16.1","","100.03","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 09:00","2019","12","09","09:00","2.1","","1.2","","93","","13","","9","","16.1","","99.98","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 10:00","2019","12","09","10:00","2.1","","1.3","","95","","7","","9","","16.1","","99.91","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 11:00","2019","12","09","11:00","2.8","","1.8","","93","","10","","12","","16.1","","99.77","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 12:00","2019","12","09","12:00","2.9","","1.7","","92","","8","","14","","16.1","","99.60","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 13:00","2019","12","09","13:00","3.1","","1.9","","92","","9","","14","","12.9","","99.37","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 14:00","2019","12","09","14:00","3.1","","2.2","","93","","8","","17","","12.9","","99.16","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 15:00","2019","12","09","15:00","2.9","","2.3","","96","","8","","16","","12.9","","98.99","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 16:00","2019","12","09","16:00","2.6","","2.2","","97","","8","","15","","4.8","","98.81","","","","","","Rain,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 17:00","2019","12","09","17:00","2.6","","2.3","","98","","8","","14","","9.7","","98.67","","","","","","Rain,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 18:00","2019","12","09","18:00","2.5","","2.2","","98","","10","","11","","3.2","","98.52","","","","","","Rain,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 19:00","2019","12","09","19:00","3.7","","3.5","","98","","14","","11","","3.2","","98.41","","","","","","Rain,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 20:00","2019","12","09","20:00","4.6","","4.4","","99","","17","","10","","2.4","","98.33","","","","","","Drizzle,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 21:00","2019","12","09","21:00","5.9","","5.7","","98","","18","","18","","9.7","","98.23","","","","","","Drizzle,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 22:00","2019","12","09","22:00","6.6","","6.1","","97","","20","","19","","12.9","","98.18","","","","","","Drizzle"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-09 23:00","2019","12","09","23:00","6.9","","6.2","","95","","20","","23","","12.9","","98.17","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 00:00","2019","12","10","00:00","7.1","","6.4","","96","","20","","23","","12.9","","98.18","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 01:00","2019","12","10","01:00","7.2","","6.6","","96","","20","","19","","12.9","","98.18","","","","","","Drizzle"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 02:00","2019","12","10","02:00","7.3","","6.8","","97","","19","","18","","9.7","","98.19","","","","","","Drizzle,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 03:00","2019","12","10","03:00","7.8","","7.1","","95","","20","","23","","12.9","","98.21","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 04:00","2019","12","10","04:00","8.2","","7.1","","92","","20","","24","","9.7","","98.24","","","","","","Rain,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 05:00","2019","12","10","05:00","8.1","","7.3","","95","","21","","17","","9.7","","98.25","","","","","","Rain,Fog"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 06:00","2019","12","10","06:00","8.3","","5.8","","84","","24","","29","","12.9","","98.35","","","","","","Rain"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 07:00","2019","12","10","07:00","7.2","","3.5","","78","","23","","23","","24.1","","98.50","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 08:00","2019","12","10","08:00","6.4","","2.9","","78","","24","","21","","24.1","","98.61","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 09:00","2019","12","10","09:00","5.6","","1.3","","74","","25","","16","","24.1","","98.75","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 10:00","2019","12","10","10:00","5.0","","-0.3","","69","","24","","21","","24.1","","98.88","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 11:00","2019","12","10","11:00","4.3","","-1.4","","66","","25","","30","","24.1","","98.98","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 12:00","2019","12","10","12:00","0.1","","-2.4","","84","","29","","30","","16.1","","99.24","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 13:00","2019","12","10","13:00","-1.4","","-5.0","","77","","29","","27","","24.1","","99.29","","","","-8","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 14:00","2019","12","10","14:00","-1.8","","-6.5","","70","","27","","22","","24.1","","99.41","","","","-8","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 15:00","2019","12","10","15:00","-2.8","","-7.4","","71","","29","","28","","24.1","","99.59","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 16:00","2019","12","10","16:00","-4.3","","-9.5","","67","","29","","24","","24.1","","99.72","","","","-11","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 17:00","2019","12","10","17:00","-5.5","","-11.0","","66","","30","","27","","24.1","","99.95","","","","-13","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 18:00","2019","12","10","18:00","-6.5","","-13.1","","59","","29","","30","","24.1","","100.11","","","","-15","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 19:00","2019","12","10","19:00","-7.0","","-12.3","","66","","30","","23","","24.1","","100.29","","","","-15","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 20:00","2019","12","10","20:00","-8.3","","-15.2","","58","","31","","31","","24.1","","100.43","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 21:00","2019","12","10","21:00","-9.5","","-16.2","","59","","30","","27","","24.1","","100.56","","","","-18","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 22:00","2019","12","10","22:00","-10.1","","-16.3","","61","","30","","20","","24.1","","100.74","","","","-18","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-10 23:00","2019","12","10","23:00","-10.5","","-16.1","","64","","30","","21","","24.1","","100.82","","","","-19","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 00:00","2019","12","11","00:00","-11.0","","-15.1","","72","","31","","13","","24.1","","100.88","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 01:00","2019","12","11","01:00","-11.6","","-15.1","","75","","30","","9","","24.1","","100.92","","","","-17","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 02:00","2019","12","11","02:00","-11.8","","-15.1","","76","","29","","10","","24.1","","100.95","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 03:00","2019","12","11","03:00","-12.4","","-15.1","","81","","27","","3","","24.1","","100.91","","","","-14","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 04:00","2019","12","11","04:00","-12.6","","-14.7","","85","","36","","3","","24.1","","100.94","","","","-15","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 05:00","2019","12","11","05:00","-13.4","","-15.5","","85","","15","","10","","24.1","","100.89","","","","-19","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 06:00","2019","12","11","06:00","-13.2","","-15.2","","85","","14","","8","","24.1","","100.92","","","","-18","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 07:00","2019","12","11","07:00","-12.3","","-14.3","","85","","16","","8","","24.1","","100.93","","","","-17","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 08:00","2019","12","11","08:00","-12.9","","-14.9","","85","","15","","8","","24.1","","100.90","","","","-18","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 09:00","2019","12","11","09:00","-10.1","","-13.6","","75","","14","","15","","24.1","","100.80","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 10:00","2019","12","11","10:00","-7.3","","-12.0","","70","","17","","16","","24.1","","100.79","","","","-14","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 11:00","2019","12","11","11:00","-6.1","","-11.8","","65","","18","","12","","16.1","","100.65","","","","-11","","Snow"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 12:00","2019","12","11","12:00","-4.5","","-8.7","","72","","23","","17","","16.1","","100.52","","","","-10","","Snow"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 13:00","2019","12","11","13:00","-3.5","","-8.2","","70","","19","","16","","24.1","","100.39","","","","-9","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 14:00","2019","12","11","14:00","-2.9","","-8.3","","67","","20","","22","","24.1","","100.34","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 15:00","2019","12","11","15:00","-2.5","","-11.7","","49","","21","","23","","24.1","","100.33","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 16:00","2019","12","11","16:00","-2.9","","-13.3","","45","","22","","27","","24.1","","100.38","","","","-10","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 17:00","2019","12","11","17:00","-3.7","","-12.2","","52","","23","","25","","24.1","","100.50","","","","-11","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 18:00","2019","12","11","18:00","-5.6","","-7.8","","84","","26","","16","","16.1","","100.72","","","","-12","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 19:00","2019","12","11","19:00","-6.3","","-10.7","","71","","26","","29","","24.1","","100.87","","","","-15","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 20:00","2019","12","11","20:00","-7.2","","-11.9","","69","","27","","34","","24.1","","101.09","","","","-16","","Snow"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 21:00","2019","12","11","21:00","-7.8","","-15.5","","54","","27","","37","","24.1","","101.22","","","","-18","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 22:00","2019","12","11","22:00","-8.3","","-16.4","","52","","28","","41","","24.1","","101.35","","","","-19","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-11 23:00","2019","12","11","23:00","-9.6","","-16.4","","58","","26","","14","","24.1","","101.49","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 00:00","2019","12","12","00:00","-10.0","","-15.3","","65","","25","","12","","24.1","","101.58","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 01:00","2019","12","12","01:00","-10.3","","-15.8","","65","","22","","12","","24.1","","101.61","","","","-16","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 02:00","2019","12","12","02:00","-9.5","","-14.9","","65","","24","","15","","24.1","","101.73","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 03:00","2019","12","12","03:00","-9.2","","-15.0","","63","","26","","21","","24.1","","101.83","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 04:00","2019","12","12","04:00","-10.5","","-15.5","","67","","25","","14","","24.1","","101.93","","","","-17","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 05:00","2019","12","12","05:00","-10.1","","-15.7","","64","","27","","14","","24.1","","102.00","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 06:00","2019","12","12","06:00","-11.2","","-16.5","","65","","25","","10","","24.1","","102.10","","","","-17","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 07:00","2019","12","12","07:00","-11.9","","-16.2","","70","","25","","9","","24.1","","102.19","","","","-17","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 08:00","2019","12","12","08:00","-11.7","","-15.6","","73","","23","","7","","24.1","","102.29","","","","-16","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 09:00","2019","12","12","09:00","-8.6","","-14.8","","61","","26","","9","","24.1","","102.35","","","","-13","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 10:00","2019","12","12","10:00","-6.9","","-14.4","","56","","20","","12","","24.1","","102.40","","","","-12","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 11:00","2019","12","12","11:00","-6.4","","-12.6","","62","","20","","13","","24.1","","102.31","","","","-12","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 12:00","2019","12","12","12:00","-5.2","","-11.9","","60","","19","","9","","24.1","","102.24","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 13:00","2019","12","12","13:00","-4.3","","-11.1","","59","","18","","15","","24.1","","102.15","","","","-10","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 14:00","2019","12","12","14:00","-3.0","","-10.4","","57","","21","","14","","24.1","","102.09","","","","-8","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 15:00","2019","12","12","15:00","-3.1","","-11.2","","54","","19","","11","","24.1","","102.05","","","","-7","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 16:00","2019","12","12","16:00","-3.8","","-10.8","","59","","17","","19","","24.1","","102.08","","","","-10","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 17:00","2019","12","12","17:00","-4.4","","-9.9","","65","","15","","14","","24.1","","102.07","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 18:00","2019","12","12","18:00","-4.4","","-8.7","","72","","15","","13","","24.1","","102.02","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 19:00","2019","12","12","19:00","-4.5","","-7.8","","78","","15","","12","","24.1","","101.93","","","","-9","","Snow"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 20:00","2019","12","12","20:00","-5.1","","-8.4","","78","","15","","10","","24.1","","101.85","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 21:00","2019","12","12","21:00","-4.6","","-7.9","","78","","12","","15","","24.1","","101.70","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 22:00","2019","12","12","22:00","-4.3","","-8.2","","75","","11","","13","","24.1","","101.60","","","","-9","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-12 23:00","2019","12","12","23:00","-4.5","","-8.2","","75","","11","","15","","24.1","","101.51","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 00:00","2019","12","13","00:00","-4.4","","-8.4","","74","","10","","13","","24.1","","101.44","","","","-9","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 01:00","2019","12","13","01:00","-4.4","","-8.6","","73","","11","","13","","24.1","","101.32","","","","-9","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 02:00","2019","12","13","02:00","-4.5","","-8.8","","72","","9","","8","","24.1","","101.32","","","","-8","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 03:00","2019","12","13","03:00","-4.2","","-9.5","","67","","9","","10","","24.1","","101.24","","","","-8","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 04:00","2019","12","13","04:00","-4.9","","-9.3","","71","","6","","10","","24.1","","101.22","","","","-9","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 05:00","2019","12","13","05:00","-4.9","","-9.5","","70","","8","","14","","24.1","","101.15","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 06:00","2019","12","13","06:00","-5.3","","-9.3","","74","","9","","10","","24.1","","101.13","","","","-10","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 07:00","2019","12","13","07:00","-4.5","","-9.9","","66","","13","","14","","24.1","","101.07","","","","-10","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 08:00","2019","12","13","08:00","-3.8","","-10.6","","59","","14","","10","","24.1","","101.08","","","","-8","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 09:00","2019","12","13","09:00","-2.3","","-9.9","","56","","15","","17","","24.1","","101.06","","","","-8","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 10:00","2019","12","13","10:00","-0.8","","-8.1","","58","","17","","12","","24.1","","101.08","","","","-5","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 11:00","2019","12","13","11:00","0.7","","-6.5","","59","","17","","18","","24.1","","101.03","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 12:00","2019","12","13","12:00","2.7","","-4.8","","58","","19","","17","","24.1","","100.92","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 13:00","2019","12","13","13:00","2.7","","-4.5","","59","","19","","20","","24.1","","100.83","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 14:00","2019","12","13","14:00","3.4","","-3.7","","59","","16","","13","","24.1","","100.76","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 15:00","2019","12","13","15:00","3.5","","-3.7","","60","","18","","15","","24.1","","100.73","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 16:00","2019","12","13","16:00","2.0","","-3.6","","67","","15","","10","","24.1","","100.69","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 17:00","2019","12","13","17:00","0.2","","-4.0","","73","","9","","12","","24.1","","100.62","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2019-12-13 18:00","2019","12","13","18:00","1.4","","-2.7","","74","","9","","13","","24.1","","100.59","","","","","","NA"
